start,end,location_idx,AP_vector,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
58.0,59.0,5,"[0.0, 0.11111, 0.0, 0.0]",0.62634,0.11938,0.52947,0.15385,0.59009,0.80886,0.06859,0.49558,0.17887,0.26667,0.46803,0.89238,0.18391,0.20027,0.37624,0.23307,0.10074,0.10397,0.09145,0.60678,0.53993,0.17124,0.83635,0.06054,0.16658,0.06574,0.44081,0.36651,0.01992,0.12959,0.55315,0.04953,0.27605,0.82502,0.12002,0.02697,0.05029,0.4643,0.05189,0.21325,0.7723,0.04588,0.25935,0.73133,0.58471,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4]"
59.0,60.0,5,"[0.93711, 0.2369, 0.0, 0.86017]",0.78822,0.02762,0.28815,0.05266,0.76407,0.92519,0.1632,0.35082,0.09794,0.19697,0.46955,0.71285,0.14306,0.04705,0.45209,0.28638,0.20119,0.03499,0.1193,0.56909,0.553,0.15097,0.78595,0.10601,0.11976,0.04162,0.47946,0.32509,0.01402,0.09229,0.52751,0.02298,0.22987,0.82661,0.06393,0.03264,0.09035,0.47037,0.09704,0.25099,0.76531,0.0849,0.53568,0.62862,0.63428,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
60.0,61.0,5,"[0.87421, 0.37526, 0.0, 0.66981]",0.83689,0.02507,0.04031,0.03952,0.80975,0.928,0.16488,0.04231,0.05608,0.07092,0.48327,0.69411,0.08041,0.01701,0.4671,0.30377,0.06304,0.033,0.1212,0.60004,0.56083,0.14951,0.78252,0.10038,0.12295,0.05008,0.455,0.35131,0.01283,0.12292,0.53621,0.06014,0.28689,0.83814,0.13319,0.02834,0.07967,0.4886,0.07645,0.24674,0.78396,0.08051,0.66366,0.75534,0.53285,"[0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
61.0,62.0,5,"[0.90566, 0.29979, 0.0, 0.58071]",0.8353,0.00789,0.12154,0.02604,0.81658,0.9512,0.18068,0.10125,0.0389,0.08016,0.4446,0.68356,0.08943,0.01633,0.442,0.29774,0.08617,0.03614,0.13521,0.58615,0.4958,0.15257,0.75716,0.1196,0.09478,0.04543,0.49952,0.30358,0.07928,0.14765,0.54903,0.12933,0.36398,0.71048,0.22685,0.10269,0.18395,0.44151,0.216,0.25995,0.67399,0.15514,0.46539,0.54524,0.41597,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
62.0,63.0,5,"[0.83229, 0.30818, 0.0, 0.90922]",0.80158,0.001,0.04801,0.05855,0.7785,0.94993,0.16881,0.09214,0.04731,0.13269,0.45652,0.68074,0.0817,0.001,0.44385,0.31359,0.04351,0.04306,0.12406,0.51121,0.4936,0.16293,0.77733,0.1046,0.13245,0.07209,0.48582,0.31827,0.07802,0.08763,0.48264,0.08696,0.25798,0.7582,0.09807,0.11392,0.1472,0.40607,0.17637,0.25806,0.66739,0.16344,0.62829,0.60435,0.58941,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
63.0,64.0,5,"[0.0, 0.32075, 0.0, 0.0]",0.77771,0.0197,0.03258,0.05796,0.74914,0.92632,0.15416,0.03211,0.05484,0.04675,0.49927,0.70858,0.07611,0.08113,0.47169,0.30052,0.06929,0.09588,0.16205,0.64651,0.60118,0.12062,0.7086,0.11539,0.14736,0.16348,0.52936,0.2716,0.05899,0.16891,0.59253,0.06158,0.30616,0.81826,0.15661,0.08486,0.13785,0.51949,0.09671,0.28683,0.78474,0.12197,0.54022,0.59531,0.67014,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05]"
64.0,65.0,5,"[0.87421, 0.32075, 0.0, 0.96855]",0.71302,0.05032,0.29488,0.07438,0.68158,0.89037,0.13275,0.29077,0.08282,0.08922,0.43818,0.73883,0.32404,0.01274,0.39792,0.29437,0.30768,0.02698,0.13054,0.59374,0.65711,0.10647,0.76561,0.12242,0.09722,0.0395,0.49659,0.30673,0.01558,0.11668,0.55452,0.02729,0.24995,0.83734,0.08831,0.0437,0.228,0.60911,0.05286,0.28447,0.8302,0.11953,0.38908,0.53272,0.58286,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
65.0,66.0,5,"[0.89518, 0.34591, 0.0, 0.0]",0.54087,0.0499,0.36941,0.04246,0.53132,0.9084,0.1665,0.36074,0.06595,0.1242,0.42238,0.74689,0.38361,0.06851,0.39696,0.24645,0.33275,0.08381,0.15941,0.58679,0.64704,0.13667,0.71338,0.1046,0.15011,0.1072,0.51371,0.28838,0.02135,0.10981,0.54583,0.05163,0.26641,0.82343,0.10831,0.03597,0.21102,0.59746,0.11192,0.31749,0.80883,0.15368,0.82793,0.38748,0.16326,"[0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4]"
66.0,67.0,5,"[0.0, 0.28721, 0.0, 0.0]",0.39149,0.0813,0.35309,0.03276,0.39407,0.86247,0.12546,0.32366,0.04725,0.07999,0.60241,0.77756,0.15094,0.06608,0.52039,0.26468,0.12113,0.05247,0.53166,0.76257,0.53123,0.25746,0.72911,0.52652,0.77695,0.47109,0.48338,0.34449,0.07268,0.28768,0.58657,0.228,0.54868,0.79956,0.45123,0.09696,0.1874,0.48253,0.22646,0.28306,0.67361,0.15563,0.15164,0.74505,0.13842,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
67.0,68.0,5,"[0.0, 0.21174, 0.0, 0.0]",0.37812,0.10776,0.29613,0.03313,0.38337,0.83307,0.10601,0.27274,0.04073,0.07632,0.49126,0.82293,0.11449,0.04343,0.41199,0.24468,0.10244,0.06925,0.69294,0.6289,0.5617,0.27613,0.55483,0.77263,0.56851,0.41989,0.46674,0.33872,0.06983,0.2363,0.49867,0.27593,0.56715,0.73593,0.47367,0.08412,0.29831,0.60506,0.33795,0.30098,0.60638,0.24002,0.12641,0.9467,0.11836,"[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25]"
68.0,69.0,5,"[0.0, 0.25367, 0.0, 0.0]",0.43951,0.07075,0.04004,0.03262,0.43635,0.86807,0.12013,0.03635,0.06232,0.15042,0.53149,0.80609,0.26783,0.0708,0.45868,0.24336,0.19142,0.05768,0.08798,0.64408,0.58567,0.20392,0.84262,0.08726,0.22549,0.06151,0.33759,0.47716,0.10353,0.24484,0.59893,0.22991,0.49889,0.68861,0.39075,0.08819,0.16412,0.4648,0.18938,0.29344,0.70003,0.1288,0.16114,0.65296,0.34299,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.55]"
69.0,70.0,5,"[0.91614, 0.2956, 0.0, 0.0]",0.51396,0.06752,0.26103,0.02717,0.50416,0.88355,0.14632,0.25253,0.01986,0.05888,0.41774,0.72376,0.37781,0.02162,0.37989,0.2939,0.33731,0.02708,0.12064,0.61849,0.58429,0.13682,0.78352,0.12289,0.15428,0.05304,0.45843,0.34763,0.02214,0.14118,0.56597,0.06537,0.29411,0.82183,0.14197,0.04124,0.11284,0.50582,0.0982,0.26797,0.78435,0.10246,0.65309,0.82057,0.80413,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
70.0,71.0,5,"[0.0, 0.39623, 0.0, 0.87421]",0.553,0.04431,0.02166,0.04211,0.54448,0.9198,0.17936,0.02579,0.05962,0.10783,0.34197,0.72507,0.22773,0.01742,0.33174,0.25458,0.22377,0.05084,0.13336,0.56512,0.61866,0.06854,0.7605,0.1182,0.0637,0.03612,0.52692,0.27422,0.00922,0.08836,0.52431,0.02538,0.22907,0.82661,0.06295,0.02278,0.16319,0.56151,0.08027,0.26844,0.79795,0.10295,0.62912,0.34834,0.05589,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
71.0,72.0,5,"[0.83229, 0.26625, 0.0, 0.0]",0.53146,0.07321,0.13946,0.09139,0.52122,0.88418,0.15693,0.13465,0.08447,0.04398,0.45427,0.69376,0.22701,0.13039,0.42072,0.31242,0.22413,0.12545,0.11481,0.58025,0.5589,0.03645,0.79407,0.08445,0.0325,0.01242,0.53083,0.27002,0.00637,0.10333,0.53209,0.0143,0.23308,0.84689,0.06783,0.01149,0.06249,0.47392,0.03918,0.23165,0.80261,0.0649,0.55416,0.7663,0.24081,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6]"
72.0,73.0,5,"[0.0, 0.26625, 0.0, 0.0]",0.52043,0.17918,0.10965,0.05799,0.51263,0.80397,0.17371,0.10935,0.056,0.05999,0.49561,0.57493,0.05005,0.01606,0.46944,0.41694,0.05814,0.02327,0.13818,0.56155,0.49356,0.12456,0.7518,0.1257,0.11796,0.05474,0.47995,0.32456,0.02493,0.08758,0.51515,0.05028,0.25798,0.80513,0.09807,0.05563,0.15045,0.38835,0.17501,0.23919,0.68177,0.14539,0.69499,0.64217,0.69475,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
73.0,74.0,5,"[0.0, 0.25367, 0.0, 0.0]",0.51859,0.18124,0.07213,0.06237,0.51021,0.79968,0.16658,0.07312,0.06179,0.04194,0.4908,0.57238,0.05062,0.001,0.45995,0.42614,0.04887,0.01206,0.15451,0.43795,0.39574,0.02244,0.72225,0.12898,0.01862,0.01835,0.55921,0.23961,0.0116,0.04252,0.39657,0.02052,0.18691,0.78803,0.03466,0.02164,0.21446,0.27493,0.03561,0.12599,0.70974,0.11027,0.20485,0.57755,0.15647,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
74.0,75.0,5,"[0.0, 0.27883, 0.0, 0.0]",0.52391,0.16406,0.08132,0.03229,0.51553,0.81505,0.16957,0.08156,0.03192,0.04417,0.48665,0.58223,0.04521,0.001,0.45837,0.41325,0.04402,0.01286,0.16048,0.43735,0.38708,0.02259,0.71145,0.1332,0.02228,0.02596,0.56606,0.23226,0.01276,0.04184,0.40252,0.02023,0.1853,0.78803,0.03466,0.01166,0.22906,0.2724,0.04284,0.10571,0.70353,0.11807,0.80775,0.05914,0.13231,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
75.0,76.0,5,"[0.0, 0.29979, 0.0, 0.0]",0.54214,0.16782,0.02951,0.0599,0.53345,0.81388,0.17476,0.02997,0.05912,0.03206,0.48858,0.58645,0.05993,0.02959,0.46422,0.40403,0.05664,0.03161,0.17894,0.50391,0.36602,0.02595,0.67805,0.15148,0.03739,0.04881,0.56997,0.22807,0.01081,0.02849,0.46754,0.01905,0.20377,0.81348,0.03222,0.01596,0.26455,0.23189,0.03191,0.09628,0.69692,0.12636,0.49613,0.17261,0.35811,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
76.0,77.0,5,"[0.0, 0.2956, 0.0, 0.0]",0.52714,0.05788,0.001,0.001,0.51673,0.89429,0.15211,0.001,0.001,0.001,0.39338,0.72015,0.001,0.001,0.36306,0.29099,0.001,0.001,0.12633,0.50649,0.41471,0.04185,0.77323,0.11679,0.06376,0.01116,0.50344,0.29939,0.01376,0.04144,0.44098,0.05327,0.24834,0.80752,0.08636,0.0276,0.18249,0.29518,0.0355,0.15005,0.72839,0.08685,0.03944,0.46243,0.61257,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9, 0.0]"
77.0,78.0,5,"[0.0, 0.21593, 0.0, 0.0]",0.52688,0.04711,0.00828,0.01035,0.51677,0.90443,0.1548,0.00822,0.01117,0.00633,0.40982,0.72015,0.05291,0.001,0.37987,0.28792,0.05161,0.0028,0.13549,0.58228,0.53099,0.07336,0.75665,0.09382,0.08111,0.0412,0.52007,0.28156,0.01184,0.10535,0.53255,0.03416,0.24192,0.82621,0.07856,0.02697,0.10077,0.4729,0.11095,0.22835,0.73539,0.07807,0.28102,0.29472,0.82261,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0]"
78.0,79.0,5,"[0.0, 0.18239, 0.0, 0.0]",0.52827,0.03464,0.00288,0.01134,0.51803,0.91441,0.15453,0.00258,0.01066,0.00756,0.48036,0.72015,0.1789,0.001,0.44413,0.28823,0.16873,0.00321,0.12078,0.57469,0.58098,0.03309,0.78327,0.09476,0.03471,0.00777,0.53426,0.26635,0.00958,0.09784,0.52385,0.01957,0.2371,0.84331,0.07271,0.01264,0.09971,0.51189,0.01982,0.21938,0.81349,0.05222,0.27586,0.2467,0.46096,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
79.0,80.0,5,"[0.0, 0.2369, 0.0, 0.0]",0.52819,0.0377,0.001,0.001,0.51793,0.9118,0.1543,0.001,0.001,0.001,0.39338,0.72015,0.001,0.001,0.36437,0.28849,0.001,0.001,0.12929,0.57995,0.59799,0.03368,0.76787,0.10695,0.02372,0.01073,0.54111,0.25901,0.00693,0.10304,0.53987,0.02141,0.23228,0.83297,0.06685,0.0104,0.12836,0.53569,0.01835,0.22646,0.82281,0.05954,0.50539,0.51808,0.76554,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
80.0,81.0,5,"[0.0, 0.21279, 0.0, 0.0]",0.50988,0.04739,0.05378,0.01546,0.50112,0.90495,0.15621,0.0529,0.01808,0.01637,0.38275,0.7205,0.03039,0.00642,0.3551,0.28595,0.02989,0.00953,0.12582,0.57668,0.59161,0.04272,0.77415,0.09898,0.05458,0.02893,0.52643,0.27474,0.00577,0.0998,0.54262,0.01844,0.22465,0.83456,0.05758,0.01086,0.11762,0.51898,0.03011,0.23165,0.8166,0.0649,0.27204,0.26598,0.59151,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
81.0,82.0,5,"[0.0, 0.33229, 0.0, 0.0]",0.49793,0.05976,0.07292,0.09154,0.48992,0.89513,0.15634,0.06614,0.10621,0.07691,0.43542,0.72754,0.2515,0.03083,0.4019,0.27843,0.2258,0.04153,0.12804,0.5861,0.56736,0.02361,0.77013,0.10226,0.01495,0.00777,0.54991,0.24957,0.00435,0.10913,0.54216,0.00555,0.22666,0.85524,0.06002,0.00822,0.07675,0.49215,0.0155,0.20759,0.81349,0.04002,0.15601,0.48217,0.41756,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0]"
82.0,83.0,5,"[0.0, 0.29769, 0.0, 0.0]",0.51889,0.38736,0.02593,0.37723,0.51073,0.62809,0.16963,0.02336,0.3605,0.13084,0.49317,0.52189,0.07203,0.20295,0.46609,0.4754,0.10706,0.17687,0.13757,0.59895,0.54918,0.04199,0.75289,0.10507,0.04238,0.03443,0.54502,0.25481,0.00849,0.12184,0.5472,0.02496,0.25557,0.85285,0.09514,0.00759,0.04611,0.47442,0.02143,0.1991,0.7995,0.03124,0.85108,0.70829,0.61352,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
83.0,84.0,5,"[0.0, 0.24214, 0.0, 0.0]",0.48304,0.39109,0.10176,0.03827,0.47746,0.62853,0.18809,0.10046,0.04275,0.08001,0.46284,0.58518,0.15201,0.10357,0.44915,0.39078,0.16414,0.1284,0.11231,0.52673,0.56044,0.14688,0.79859,0.10038,0.20284,0.08224,0.44913,0.3576,0.01605,0.06569,0.5124,0.0507,0.22867,0.79638,0.06246,0.02066,0.068,0.48961,0.04746,0.22033,0.78979,0.05319,0.3505,0.86176,0.66041,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0]"
84.0,85.0,5,"[0.0, 0.2652, 0.0, 0.0]",0.49801,0.40267,0.05144,0.0271,0.49138,0.61748,0.17631,0.05074,0.02792,0.02193,0.41658,0.60428,0.08409,0.01344,0.3984,0.38187,0.08649,0.0161,0.16968,0.71054,0.50186,0.10574,0.69479,0.12945,0.12103,0.07801,0.50539,0.29729,0.01701,0.23227,0.65754,0.06702,0.32584,0.86797,0.18051,0.02639,0.06879,0.41822,0.07756,0.19627,0.74238,0.06929,0.80711,0.16838,0.09032,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]"
85.0,86.0,5,"[0.0, 0.29665, 0.0, 0.0]",0.48841,0.40933,0.02111,0.01763,0.48235,0.61211,0.17899,0.02126,0.01817,0.01118,0.45156,0.60226,0.07056,0.01018,0.43252,0.3814,0.06772,0.0115,0.23367,0.74486,0.44093,0.14265,0.57902,0.22883,0.12961,0.0979,0.53572,0.26478,0.04846,0.26624,0.69874,0.06399,0.34471,0.86041,0.20343,0.05998,0.13831,0.34531,0.09132,0.16278,0.6907,0.13417,0.52283,0.39536,0.19212,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0]"
86.0,87.0,5,"[0.0, 0.24423, 0.0, 0.0]",0.46503,0.4025,0.13458,0.05398,0.45985,0.619,0.18972,0.13611,0.06017,0.09986,0.55575,0.58791,0.25608,0.02924,0.53868,0.38645,0.28908,0.03923,0.12758,0.60663,0.54312,0.03703,0.77097,0.09898,0.03509,0.01793,0.53866,0.26163,0.01048,0.12945,0.5472,0.04235,0.26199,0.83496,0.10295,0.01648,0.07954,0.48303,0.07975,0.21137,0.76531,0.04393,0.59463,0.40121,0.02473,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
87.0,88.0,5,"[0.0, 0.21593, 0.0, 0.0]",0.47176,0.37732,0.23046,0.04689,0.46622,0.64042,0.18901,0.23185,0.05254,0.10629,0.43542,0.56604,0.43205,0.15689,0.42382,0.40995,0.4651,0.20239,0.1403,0.6288,0.52584,0.05585,0.74795,0.10507,0.06262,0.04289,0.53719,0.2632,0.01127,0.15138,0.5733,0.044,0.27042,0.84331,0.11319,0.01997,0.06408,0.43189,0.07116,0.21655,0.77308,0.04929,0.55072,0.5306,0.03626,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
88.0,89.0,5,"[0.0, 0.2956, 0.0, 0.0]",0.51355,0.15418,0.05232,0.37532,0.50318,0.8099,0.14032,0.05349,0.34531,0.16297,0.46337,0.70248,0.31401,0.22044,0.41603,0.32275,0.24837,0.18256,0.14067,0.64899,0.50289,0.21282,0.74728,0.16133,0.22095,0.08689,0.42956,0.37857,0.01525,0.17136,0.59756,0.0556,0.2901,0.84649,0.13709,0.0433,0.08591,0.42278,0.11045,0.25948,0.74394,0.09368,0.7778,0.33535,0.17322,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.45, 0.0]"
89.0,90.0,5,"[0.0, 0.23899, 0.0, 0.0]",0.48714,0.0442,0.02724,0.04392,0.47945,0.9022,0.14606,0.02459,0.05319,0.05221,0.57097,0.73739,0.08188,0.01837,0.51525,0.28029,0.08453,0.0199,0.31394,0.75731,0.55953,0.20013,0.65997,0.16227,0.55819,0.38858,0.48778,0.31617,0.04047,0.29701,0.65525,0.15685,0.3949,0.77769,0.26441,0.05035,0.14249,0.43189,0.18324,0.32551,0.75792,0.16197,0.17706,0.86427,0.04795,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.1, 0.0]"
90.0,91.0,5,"[0.0, 0.22117, 0.0, 0.0]",0.50464,0.05433,0.06145,0.03568,0.49551,0.89442,0.14677,0.05745,0.04145,0.03405,0.43491,0.72966,0.2026,0.00633,0.39624,0.28735,0.19756,0.01388,0.90826,0.40774,0.69148,0.19298,0.64356,0.92406,0.17245,0.40551,0.85225,0.2632,0.04799,0.11835,0.35765,0.10579,0.27083,0.70889,0.13173,0.05758,0.28591,0.65316,0.0707,0.31985,0.82903,0.15612,0.45322,0.42249,0.43486,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
91.0,92.0,5,"[0.0, 0.21593, 0.0, 0.89518]",0.51479,0.05367,0.01659,0.01949,0.50464,0.89373,0.14448,0.01581,0.01797,0.00867,0.42464,0.73034,0.08102,0.00633,0.38631,0.28929,0.07503,0.00767,0.19527,0.76644,0.53812,0.15739,0.65754,0.12007,0.27507,0.21679,0.4687,0.33662,0.10125,0.34786,0.60122,0.32229,0.64706,0.67389,0.57074,0.07363,0.16359,0.51189,0.18857,0.26372,0.67788,0.15026,0.42085,0.24844,0.23186,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
92.0,93.0,5,"[0.0, 0.2044, 0.0, 0.89518]",0.49634,0.05378,0.06118,0.01683,0.4881,0.89651,0.14997,0.05749,0.0227,0.03397,0.42791,0.72932,0.06501,0.0084,0.39167,0.28399,0.05572,0.01607,0.13235,0.59642,0.59468,0.02405,0.76235,0.10835,0.01563,0.00735,0.54747,0.25219,0.0062,0.11933,0.5504,0.01115,0.23549,0.85484,0.07075,0.00834,0.12279,0.52506,0.01452,0.22174,0.82398,0.05466,0.60112,0.36644,0.28524,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93.0,94.0,5,"[0.0, 0.3218, 0.0, 0.0]",0.50098,0.06624,0.15032,0.05445,0.49284,0.88923,0.15555,0.14755,0.05082,0.02311,0.37241,0.71916,0.14682,0.02342,0.34508,0.28809,0.13653,0.02252,0.13022,0.59294,0.5822,0.01559,0.7662,0.10273,0.01391,0.00862,0.55236,0.24695,0.00481,0.1159,0.55407,0.01111,0.23228,0.85206,0.06685,0.00788,0.10176,0.50784,0.01662,0.21891,0.82126,0.05173,0.2908,0.69929,0.25062,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]"
94.0,95.0,5,"[0.95807, 0.28826, 0.0, 0.81132]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11995,0.62489,0.56819,0.06169,0.78478,0.09382,0.05828,0.01962,0.52643,0.27474,0.01668,0.14751,0.55498,0.06941,0.28809,0.83575,0.13466,0.03235,0.11848,0.47898,0.13681,0.28966,0.7688,0.1249,0.86226,0.78142,0.82502,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
