start,end,location_idx,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
74.0,75.0,5,0.0,0.0,0.0,0.0,0.21295,0.03865,0.1009,0.03707,0.1485,0.90716,0.45947,0.11892,0.03731,0.07676,0.27766,0.67469,0.03475,0.00909,0.30312,0.15842,0.04703,0.0318,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
75.0,76.0,5,0.0,0.0,0.0,0.0,0.19741,0.05898,0.10391,0.05364,0.12784,0.88215,0.46198,0.07543,0.08752,0.16371,0.3061,0.69521,0.07826,0.088,0.33012,0.1308,0.07772,0.08506,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
76.0,77.0,5,0.0,0.0,0.0,0.0,0.12589,0.11592,0.06098,0.08943,0.08642,0.77168,0.38811,0.0654,0.12529,0.26979,0.42349,0.78971,0.11,0.14917,0.37034,0.13323,0.07379,0.10803,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
77.0,78.0,5,0.0,0.0,0.0,0.0,0.45209,0.1945,0.18178,0.07419,0.45516,0.65954,0.32855,0.16949,0.07038,0.06345,0.36199,0.81113,0.21701,0.06171,0.2883,0.20114,0.21652,0.05523,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
78.0,79.0,5,0.0,0.0,0.93385,0.0,0.49911,0.14575,0.05225,0.16176,0.50417,0.72432,0.35947,0.05407,0.17023,0.12172,0.41027,0.66401,0.12872,0.09148,0.35497,0.30219,0.16995,0.0799,0.26224,0.79844,0.39725,0.1275,0.49872,0.27148,0.09601,0.17692,0.53131,0.27318,0.39019,0.64271,0.83602,0.19852,0.48557,0.84826,0.32935,0.30295,0.20711,0.46472,0.25333,0.41962,0.55353,0.18238,0.38302,0.97964,0.33375,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
79.0,80.0,5,0.0,0.0,0.0,0.0,0.56372,0.08911,0.17098,0.03621,0.57477,0.79204,0.36855,0.17324,0.03568,0.01859,0.33287,0.64492,0.06297,0.02202,0.30356,0.30964,0.06998,0.02587,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
80.0,81.0,5,0.73539,0.0,0.0,0.0,0.57888,0.0922,0.01327,0.0104,0.59171,0.78978,0.37088,0.01238,0.01167,0.0126,0.33609,0.64941,0.03646,0.02239,0.30846,0.30202,0.04424,0.03047,0.11928,0.55443,0.56454,0.08926,0.77304,0.12338,0.06782,0.06906,0.45484,0.37798,0.06437,0.21017,0.58842,0.04641,0.30808,0.73085,0.09796,0.06958,0.22661,0.61019,0.0397,0.45376,0.73707,0.13633,0.72271,0.846,0.9686,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
81.0,82.0,5,0.0,0.0,0.0,0.0,0.54863,0.06194,0.85506,0.42091,0.554,0.83386,0.37809,1.0,0.57712,0.42136,0.28712,0.6284,0.33316,0.4685,0.26802,0.32415,0.3992,0.58805,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
82.0,83.0,5,0.0,0.0,0.0,0.0,0.57534,0.08517,0.00659,0.00607,0.58794,0.79803,0.37133,0.00653,0.0062,0.00738,0.31378,0.66931,0.02706,0.01598,0.29077,0.28117,0.03082,0.0206,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
83.0,84.0,5,0.0,0.0,0.0,0.0,0.56114,0.07129,0.6358,0.31288,0.56955,0.81772,0.37297,0.74087,0.42726,0.3103,0.29276,0.64377,0.24304,0.34612,0.27183,0.31042,0.29067,0.43339,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
84.0,85.0,5,0.0,0.0,0.0,0.0,0.56063,0.07133,0.66477,0.32954,0.56869,0.8179,0.37288,0.77484,0.44946,0.32371,0.28074,0.63969,0.24659,0.35711,0.26178,0.31513,0.29495,0.44675,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
85.0,86.0,5,0.0,0.0,0.0,0.0,0.57503,0.08286,0.00461,0.01165,0.58693,0.79883,0.36798,0.00515,0.01041,0.01125,0.30708,0.67016,0.03611,0.01618,0.28265,0.28482,0.04249,0.01999,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
86.0,87.0,5,0.0,0.0,0.0,0.0,0.57513,0.08576,0.00477,0.01334,0.58702,0.79554,0.36796,0.00484,0.01332,0.00889,0.29919,0.66634,0.03803,0.01162,0.27647,0.28872,0.04419,0.0152,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
87.0,88.0,5,0.0,0.0,0.0,0.0,0.57392,0.08172,0.00759,0.02301,0.58551,0.79953,0.3669,0.00669,0.02079,0.0164,0.30122,0.67356,0.02945,0.0127,0.27724,0.28283,0.03312,0.01545,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
88.0,89.0,5,0.0,0.0,0.0,0.0,0.57184,0.0737,0.01023,0.01494,0.58328,0.80869,0.36706,0.00855,0.01613,0.02293,0.306,0.67953,0.02697,0.01569,0.28109,0.27658,0.03294,0.02503,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
89.0,90.0,5,0.0,0.0,0.0,0.0,0.57145,0.07165,0.00605,0.00713,0.58322,0.81207,0.36891,0.00618,0.00657,0.00601,0.31453,0.68836,0.05424,0.01314,0.28884,0.26511,0.06256,0.01649,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
90.0,91.0,5,0.0,0.0,0.0,0.0,0.57032,0.08558,0.0209,0.08938,0.58171,0.79551,0.36737,0.02468,0.095,0.04033,0.31854,0.67016,0.09417,0.09099,0.29081,0.2855,0.1046,0.12407,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.777777777778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
91.0,92.0,5,0.0,0.0,0.0,0.0,0.57212,0.22296,0.02488,0.14202,0.58576,0.64244,0.37819,0.02934,0.13994,0.10846,0.35149,0.43691,0.0388,0.11464,0.32493,0.51195,0.05965,0.1293,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
92.0,93.0,5,0.0,0.0,0.0,0.0,0.58363,0.23197,0.001,0.001,0.59825,0.63203,0.37718,0.001,0.001,0.001,0.34862,0.40785,0.001,0.001,0.32155,0.54244,0.001,0.001,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93.0,94.0,5,0.0,0.0,0.0,0.0,0.55443,0.22043,0.65193,0.46443,0.56373,0.65093,0.38227,0.76459,0.58363,0.30455,0.33782,0.39261,0.28004,0.217,0.31323,0.55739,0.3383,0.27733,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.888888888889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.111111111111, 0.0]"
94.0,95.0,5,0.8677,0.0,0.0,0.0,0.5551,0.21554,0.64095,0.44891,0.56405,0.65569,0.37951,0.75148,0.56634,0.30387,0.34565,0.39556,0.2788,0.21482,0.31765,0.55664,0.33523,0.27271,0.11727,0.44546,0.37451,0.03532,0.77689,0.1154,0.01701,0.04979,0.4763,0.34858,0.00651,0.01702,0.46382,0.00525,0.24047,0.68211,0.00981,0.04092,0.11288,0.43553,0.01701,0.29769,0.63292,0.06491,0.2027,0.96396,0.13701,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
95.0,96.0,5,0.9559,0.0,0.0,0.0,0.5686,0.15499,0.06785,0.21757,0.58011,0.71667,0.36851,0.07506,0.20965,0.10284,0.33302,0.57519,0.05019,0.30356,0.30278,0.38157,0.06825,0.3551,0.1098,0.45863,0.37321,0.01991,0.79123,0.11008,0.0107,0.04145,0.47244,0.35385,0.0258,0.04036,0.46921,0.03683,0.26244,0.68005,0.03846,0.01153,0.1152,0.43742,0.00892,0.29119,0.63292,0.06491,0.23052,0.19529,0.71913,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.888888888889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.111111111111, 0.0]"
96.0,97.0,5,0.0,0.0,0.0,0.0,0.56788,0.07914,0.02561,0.03036,0.57821,0.80025,0.36289,0.02264,0.03442,0.03301,0.28702,0.69846,0.04824,0.01162,0.26274,0.26327,0.05558,0.01934,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
97.0,98.0,5,0.0,0.0,0.0,0.0,0.57121,0.07615,0.01559,0.03025,0.58278,0.8064,0.36793,0.01667,0.0296,0.02594,0.27161,0.6965,0.03309,0.00695,0.25416,0.25822,0.03662,0.01196,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
98.0,99.0,5,0.82359,0.0,0.0,0.0,0.5749,0.0838,0.00656,0.0107,0.58573,0.7949,0.36271,0.00482,0.01672,0.04189,0.26983,0.68698,0.01623,0.02236,0.24932,0.275,0.02211,0.03921,0.0914,0.54229,0.51827,0.03336,0.82653,0.09057,0.02449,0.03439,0.45649,0.37572,0.10226,0.18866,0.56847,0.06717,0.31428,0.71644,0.10604,0.02352,0.14444,0.56876,0.01449,0.40499,0.71865,0.07994,0.42858,0.11541,0.24162,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0]"
99.0,100.0,5,0.0,0.0,0.0,0.0,0.56499,0.10079,0.06864,0.0478,0.57307,0.76992,0.35098,0.07578,0.05871,0.09625,0.3008,0.72575,0.11709,0.16356,0.26447,0.25232,0.11439,0.17239,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
100.0,101.0,5,0.77949,0.0,0.0,0.0,0.50278,0.31354,0.14807,0.42831,0.50649,0.53479,0.33275,0.14209,0.40677,0.04142,0.38014,0.6021,0.10988,0.22914,0.30774,0.39298,0.10848,0.27842,0.17102,0.56824,0.5337,0.14095,0.67375,0.16506,0.08169,0.1339,0.4829,0.33953,0.03525,0.23466,0.59652,0.0365,0.3171,0.74321,0.10971,0.02732,0.17183,0.58618,0.02933,0.42694,0.72119,0.10532,0.77832,0.53308,0.85481,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
101.0,102.0,5,0.82359,0.0,0.0,0.0,0.492,0.42212,0.01233,0.02079,0.49494,0.42067,0.32043,0.01055,0.01783,0.04679,0.44889,0.52648,0.001,0.0129,0.34692,0.47801,0.01357,0.02104,0.06441,0.52783,0.47541,0.30499,0.87832,0.09722,0.18975,0.05942,0.36022,0.50766,0.06575,0.16303,0.55121,0.03799,0.29738,0.72055,0.08401,0.09107,0.07945,0.53722,0.06571,0.39036,0.66848,0.06303,0.45739,0.9166,0.72248,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
102.0,103.0,5,0.0,0.0,0.0,0.0,0.49351,0.42478,0.00552,0.01084,0.49624,0.41858,0.31546,0.00506,0.01033,0.01181,0.47634,0.52787,0.0354,0.01337,0.3623,0.48208,0.03657,0.01527,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
103.0,104.0,5,0.93385,0.0,0.0,0.0,0.49132,0.42464,0.00765,0.00649,0.49408,0.41875,0.31528,0.00703,0.006,0.00534,0.44722,0.53097,0.03886,0.01618,0.34095,0.47934,0.04,0.01781,0.1169,0.56553,0.51383,0.00688,0.7776,0.11806,0.00438,0.04209,0.47905,0.34481,0.0072,0.22986,0.58896,0.00394,0.30526,0.76244,0.09429,0.03785,0.13655,0.56123,0.02234,0.40662,0.71548,0.08182,0.63904,0.00573,0.42914,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.888888888889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
104.0,105.0,5,0.87607,0.0,0.0,0.0,0.50676,0.23665,0.15448,0.41417,0.51048,0.61643,0.33039,0.14909,0.39424,0.08223,0.32857,0.70362,0.10766,0.23265,0.26821,0.29989,0.10535,0.29178,0.10578,0.56489,0.52886,0.0653,0.79893,0.11584,0.05785,0.05108,0.43834,0.4006,0.03465,0.22871,0.58735,0.02248,0.31259,0.75145,0.10384,0.08172,0.16324,0.56829,0.05531,0.45295,0.71484,0.13539,0.33463,0.06206,0.69407,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.777777777778, 0.0, 0.222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
105.0,106.0,5,0.9559,0.0,0.0,0.0,0.56129,0.07559,0.03395,0.02966,0.57035,0.80167,0.35829,0.0354,0.03864,0.07038,0.27877,0.70357,0.03055,0.02673,0.2526,0.26455,0.02715,0.04001,0.1059,0.58516,0.48351,0.0,0.79872,0.10653,0.001,0.0331,0.47354,0.35235,0.0,0.26464,0.61054,0.001,0.31484,0.77617,0.10678,0.0,0.0827,0.53581,0.001,0.37248,0.70405,0.04235,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
106.0,107.0,5,0.0,0.0,0.0,0.0,0.56549,0.07292,0.0117,0.01725,0.57581,0.80771,0.36377,0.01137,0.01687,0.01104,0.27485,0.69654,0.0399,0.00663,0.25334,0.26398,0.04545,0.00866,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
107.0,108.0,5,0.82359,0.0,0.0,0.0,0.56806,0.07292,0.00649,0.0114,0.57878,0.80829,0.36479,0.00794,0.00909,0.01848,0.25929,0.69595,0.03543,0.00973,0.24194,0.26316,0.04144,0.01487,0.13244,0.59471,0.52167,0.04513,0.74779,0.13136,0.03847,0.06777,0.4785,0.34556,0.01064,0.28158,0.62025,0.01305,0.32386,0.77823,0.11853,0.06856,0.15048,0.56923,0.03299,0.41718,0.71675,0.09404,0.99122,0.46496,0.46643,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
108.0,109.0,5,0.88975,0.0,0.0,0.0,0.57025,0.0712,0.00856,0.01298,0.58134,0.81085,0.36589,0.00809,0.01315,0.01116,0.26363,0.69642,0.0262,0.00747,0.2462,0.26116,0.0305,0.01064,0.12441,0.56269,0.51305,0.01081,0.7632,0.1256,0.00687,0.04851,0.48235,0.34028,0.04302,0.22482,0.59706,0.04374,0.31203,0.73703,0.1031,0.02249,0.13516,0.56029,0.01423,0.40336,0.71865,0.07806,0.20051,0.14336,0.43602,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.777777777778, 0.0, 0.0]"
109.0,110.0,5,0.0,0.0,0.0,0.0,0.57107,0.08571,0.03041,0.04161,0.58373,0.79875,0.37398,0.02159,0.03237,0.11958,0.33068,0.63212,0.16711,0.11435,0.30567,0.31635,0.21851,0.11183,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
110.0,111.0,5,0.84564,0.0,0.0,0.0,0.58554,0.19008,0.17732,0.22491,0.61252,0.69543,0.42862,0.23481,0.2214,0.3047,0.32782,0.43957,0.14987,0.13511,0.34359,0.46482,0.1264,0.13416,0.12809,0.51144,0.5729,0.09682,0.75613,0.1287,0.05586,0.08125,0.46034,0.37044,0.05355,0.13397,0.54204,0.05429,0.29456,0.69584,0.08033,0.05057,0.24147,0.61914,0.04211,0.46352,0.74088,0.14761,0.5704,0.61568,0.85421,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]"
111.0,112.0,5,0.0,0.0,0.0,0.0,0.61865,0.21327,0.01475,0.04566,0.66114,0.67791,0.46263,0.01456,0.053,0.04047,0.28846,0.43956,0.001,0.00684,0.33548,0.43199,0.00917,0.01313,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
112.0,113.0,5,0.0,0.0,0.0,0.0,0.61727,0.22899,0.01129,0.02833,0.6595,0.65721,0.46305,0.01331,0.03392,0.01541,0.29418,0.43156,0.02774,0.01586,0.34107,0.44109,0.03506,0.0242,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
