start,end,location_idx,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
87.0,88.0,5,0.5211,0.08479,0.06905,0.01303,0.54624,0.75267,0.23572,0.06188,0.01133,0.06531,0.4656,0.77217,0.06531,0.02222,0.37284,0.22437,0.04428,0.0162,0.29101,0.81619,0.48424,0.04665,0.47408,0.23533,0.06506,0.09994,0.68004,0.16498,0.1097,0.67655,0.81881,0.14636,0.33275,0.84064,0.21573,0.04826,0.21709,0.53497,0.16655,0.17448,0.53229,0.08078,0.27519,0.46071,0.76622,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
88.0,89.0,5,0.56519,0.0908,0.08679,0.02054,0.5844,0.73823,0.22152,0.07222,0.02508,0.03752,0.52291,0.77754,0.07796,0.01776,0.40621,0.24734,0.06385,0.02521,0.12104,0.59165,0.31577,0.24836,0.7823,0.10796,0.24936,0.06429,0.43206,0.45585,0.31333,0.33684,0.59218,0.38306,0.43822,0.70061,0.33969,0.22014,0.23643,0.31856,0.27166,0.21774,0.43338,0.14751,0.44302,0.50474,0.26295,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
89.0,90.0,5,0.56497,0.21551,0.06627,0.35598,0.58685,0.63328,0.23562,0.04125,0.34102,0.21148,0.49733,0.57643,0.13884,0.46443,0.3994,0.42588,0.14813,0.4217,0.14063,0.48683,0.36744,0.09538,0.74678,0.10995,0.11869,0.05187,0.57144,0.29235,0.16316,0.13914,0.48941,0.15679,0.23269,0.70532,0.09812,0.10403,0.11546,0.38184,0.15028,0.14745,0.49909,0.10085,0.60626,0.78373,0.53265,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
90.0,91.0,5,0.5632,0.35695,0.06575,0.05129,0.58744,0.51012,0.24613,0.06789,0.05328,0.06447,0.5092,0.40072,0.04547,0.00722,0.41743,0.58709,0.02798,0.01921,0.1135,0.45658,0.25973,0.11897,0.79599,0.07364,0.11412,0.04186,0.52942,0.34165,0.0935,0.06416,0.44776,0.07401,0.19241,0.72987,0.05078,0.06946,0.20237,0.2807,0.07046,0.08842,0.51675,0.08831,0.83514,0.3662,0.42277,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
91.0,92.0,5,0.56966,0.33515,0.05516,0.0406,0.59497,0.53114,0.25308,0.05201,0.04275,0.01673,0.49413,0.41068,0.02489,0.001,0.41249,0.56869,0.02168,0.00482,0.12171,0.46012,0.28114,0.0078,0.78109,0.06568,0.00554,0.0018,0.63011,0.22354,0.02518,0.04998,0.44993,0.02421,0.17248,0.76174,0.02735,0.01358,0.16764,0.30047,0.01742,0.06859,0.56126,0.0567,0.72373,0.70804,0.64244,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
92.0,93.0,5,0.57412,0.32275,0.01726,0.01484,0.59901,0.54247,0.25188,0.01534,0.01591,0.01679,0.50537,0.41068,0.02005,0.001,0.42036,0.57009,0.01838,0.00484,0.12238,0.45915,0.27707,0.01241,0.77988,0.06617,0.00827,0.003,0.63011,0.22354,0.02241,0.04827,0.45047,0.02032,0.16999,0.76436,0.02443,0.01051,0.17425,0.29482,0.01186,0.06679,0.56903,0.05118,0.70968,0.43968,0.47054,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93.0,94.0,5,0.57146,0.28666,0.07216,0.21505,0.59497,0.57313,0.24427,0.08205,0.21162,0.13865,0.47268,0.50505,0.12937,0.35724,0.38776,0.48405,0.13327,0.33797,0.08464,0.44814,0.30727,0.05477,0.84831,0.05573,0.10391,0.01582,0.55022,0.31724,0.10348,0.07541,0.44722,0.09485,0.18618,0.71524,0.04346,0.06133,0.13811,0.30895,0.10202,0.11771,0.52311,0.08379,0.76971,0.58926,0.51585,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9, 0.0]"
94.0,95.0,5,0.55542,0.10484,0.02756,0.09024,0.57676,0.72993,0.22784,0.02563,0.09176,0.04512,0.42881,0.77442,0.03017,0.0484,0.33952,0.23778,0.02344,0.05131,0.15577,0.57731,0.51106,0.03722,0.71932,0.09354,0.06439,0.04386,0.62636,0.22793,0.03139,0.25619,0.5792,0.06791,0.22148,0.78108,0.08494,0.01943,0.20718,0.53666,0.0883,0.17448,0.66088,0.08078,0.21219,0.11542,0.94298,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
95.0,96.0,5,0.55228,0.08201,0.00393,0.00228,0.57469,0.75308,0.23254,0.00395,0.00289,0.00429,0.44616,0.7825,0.001,0.001,0.35687,0.22029,0.00165,0.00238,0.13442,0.59386,0.5522,0.01571,0.75805,0.07911,0.01485,0.01302,0.63177,0.22159,0.01387,0.28531,0.58731,0.01357,0.2165,0.83071,0.07909,0.00982,0.27389,0.56039,0.01764,0.17629,0.72941,0.08279,0.18332,0.32785,0.77611,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
96.0,97.0,5,0.54469,0.08584,0.03075,0.01548,0.56796,0.75089,0.23441,0.02708,0.01716,0.01718,0.39834,0.7821,0.09805,0.00746,0.32091,0.21692,0.07902,0.01164,0.13146,0.58225,0.55122,0.01505,0.76342,0.07563,0.01253,0.00861,0.63011,0.22354,0.01719,0.26489,0.57866,0.03165,0.21733,0.81817,0.08006,0.01319,0.27229,0.56492,0.02443,0.17629,0.72305,0.08279,0.54038,0.7358,0.71248,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
97.0,98.0,5,0.54773,0.0705,0.02489,0.02328,0.5707,0.76422,0.23388,0.02136,0.02209,0.016,0.36941,0.78028,0.0514,0.01477,0.29807,0.21981,0.04263,0.01599,0.13394,0.59359,0.56285,0.01647,0.75891,0.0811,0.01998,0.01021,0.62595,0.22842,0.01276,0.28483,0.58623,0.01253,0.21691,0.82967,0.07957,0.012,0.29116,0.57226,0.01928,0.17989,0.74071,0.0868,0.34584,0.66745,0.68446,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0]"
98.0,99.0,5,0.53962,0.18926,0.06645,0.39739,0.5641,0.65982,0.24036,0.05809,0.40497,0.11028,0.42467,0.641,0.04454,0.23151,0.3462,0.35016,0.04907,0.21182,0.19174,0.65489,0.52031,0.06443,0.65409,0.13682,0.07112,0.05948,0.63593,0.21671,0.12012,0.39271,0.58785,0.26097,0.38507,0.78891,0.27723,0.06787,0.22218,0.54796,0.11408,0.22901,0.65876,0.14149,0.56995,0.29255,0.76062,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0]"
99.0,100.0,5,0.55537,0.49231,0.08005,0.04098,0.57756,0.38814,0.23407,0.04777,0.04215,0.25103,0.49751,0.55706,0.11911,0.09874,0.39713,0.4424,0.07061,0.03261,0.22724,0.76337,0.63117,0.07376,0.58973,0.18856,0.11013,0.08512,0.62511,0.2294,0.09639,0.58361,0.72578,0.27013,0.37718,0.80354,0.26795,0.04538,0.40194,0.62877,0.08004,0.23396,0.75343,0.14701,0.86827,0.73658,0.83242,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
100.0,101.0,5,0.53383,0.49937,0.09072,0.01951,0.55591,0.38439,0.21955,0.07537,0.01757,0.03975,0.43494,0.58427,0.04767,0.02185,0.33628,0.43632,0.03943,0.03198,0.14381,0.61517,0.56016,0.07537,0.74102,0.08707,0.07661,0.04386,0.59682,0.26258,0.04905,0.32282,0.61057,0.06787,0.24224,0.82131,0.10934,0.04605,0.2868,0.58865,0.08545,0.18845,0.67783,0.09633,0.51933,0.67032,0.378,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
101.0,102.0,5,0.53961,0.54982,0.01834,0.10005,0.56047,0.34217,0.21502,0.01416,0.0957,0.02454,0.42643,0.58405,0.02958,0.01477,0.32608,0.44355,0.02529,0.01922,0.13518,0.58349,0.56536,0.02262,0.75666,0.07911,0.01871,0.01622,0.63094,0.22257,0.03084,0.26706,0.5792,0.03502,0.21982,0.80981,0.08299,0.01447,0.29522,0.5717,0.02478,0.1862,0.73647,0.09383,0.53343,0.24523,0.19068,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
102.0,103.0,5,0.51243,0.54388,0.12431,0.07295,0.53653,0.34657,0.21702,0.10592,0.0728,0.05667,0.46919,0.58036,0.12227,0.03842,0.35853,0.44401,0.09223,0.0458,0.11178,0.64651,0.47987,0.14784,0.79911,0.09503,0.27923,0.06309,0.41375,0.47732,0.09051,0.37797,0.64627,0.16025,0.30078,0.77481,0.17816,0.04013,0.15962,0.48298,0.11226,0.18034,0.62838,0.0873,0.74213,0.6656,0.38448,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0]"
103.0,104.0,5,0.52258,0.38395,0.03904,0.33893,0.54342,0.48312,0.19725,0.02799,0.32006,0.10715,0.46833,0.71192,0.06444,0.31775,0.34045,0.35336,0.06604,0.31791,0.18458,0.71464,0.51647,0.36041,0.75805,0.10398,0.49062,0.32906,0.39211,0.5027,0.19188,0.49823,0.69332,0.35141,0.44735,0.75704,0.35043,0.12741,0.232,0.51632,0.18261,0.27182,0.60294,0.18916,0.38733,0.8821,0.58694,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0]"
104.0,105.0,5,0.55592,0.19356,0.18784,0.00871,0.57889,0.65576,0.2368,0.17234,0.00708,0.03691,0.42601,0.7457,0.02623,0.02464,0.34465,0.24987,0.02015,0.01656,0.13313,0.59912,0.53277,0.04161,0.76039,0.07762,0.02428,0.01502,0.62803,0.22598,0.03705,0.29457,0.58839,0.0494,0.23227,0.82131,0.09763,0.01655,0.24238,0.53666,0.03572,0.17944,0.7181,0.0863,0.56919,0.51433,0.55124,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
105.0,106.0,5,0.59176,0.19002,0.01563,0.00742,0.61326,0.6608,0.241,0.01546,0.00793,0.01587,0.42774,0.7343,0.02277,0.01682,0.35109,0.25365,0.01813,0.019,0.13757,0.59133,0.57409,0.02021,0.75233,0.08259,0.01886,0.01422,0.63011,0.22354,0.02196,0.28086,0.58677,0.02394,0.22314,0.82235,0.08689,0.01745,0.30937,0.58074,0.03729,0.19296,0.73294,0.10135,0.14902,0.54035,0.35646,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
106.0,107.0,5,0.5919,0.18905,0.01078,0.00643,0.61375,0.66232,0.24245,0.00982,0.00648,0.00347,0.41782,0.73285,0.04005,0.01422,0.3444,0.25242,0.03308,0.01563,0.13872,0.59794,0.56972,0.01318,0.75025,0.08309,0.01027,0.01061,0.63593,0.21671,0.01653,0.29249,0.5911,0.01911,0.22023,0.83124,0.08348,0.0114,0.30229,0.57904,0.01388,0.18034,0.74424,0.0873,0.37528,0.29419,0.8453,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
107.0,108.0,5,0.59319,0.18704,0.02793,0.00915,0.61474,0.66376,0.2416,0.02258,0.00709,0.02017,0.40011,0.73602,0.001,0.01777,0.32999,0.25072,0.00389,0.01163,0.13428,0.58623,0.56576,0.00879,0.75831,0.07861,0.00975,0.01061,0.63468,0.21817,0.02718,0.27188,0.57649,0.02761,0.22688,0.82288,0.09129,0.01002,0.29588,0.57622,0.01238,0.17854,0.74142,0.0853,0.58564,0.65619,0.32176,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]"
108.0,109.0,5,0.57856,0.18533,0.12813,0.01382,0.6037,0.6714,0.2552,0.0945,0.01994,0.20122,0.30494,0.71778,0.18976,0.02688,0.26181,0.24423,0.141,0.05885,0.13819,0.57881,0.56937,0.03337,0.7512,0.07712,0.05651,0.03385,0.61679,0.23916,0.05379,0.25883,0.56946,0.1194,0.24598,0.75965,0.11374,0.0219,0.30173,0.56322,0.08277,0.20783,0.71457,0.11791,0.87798,0.90277,0.81017,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.6]"
109.0,110.0,5,0.523,0.20733,0.11887,0.18588,0.55737,0.67733,0.32431,0.11256,0.20252,0.37688,0.30417,0.55786,0.03701,0.33344,0.30266,0.31548,0.06894,0.30337,0.12802,0.63716,0.42418,0.11041,0.76965,0.05423,0.14594,0.06789,0.56728,0.29723,0.08219,0.36151,0.61381,0.17276,0.31324,0.7978,0.1928,0.06569,0.11216,0.42026,0.14953,0.19792,0.58387,0.10687,0.17574,0.3342,0.76201,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0]"
110.0,111.0,5,0.5476,0.28841,0.05175,0.03315,0.59389,0.60549,0.37905,0.06864,0.04889,0.08677,0.3451,0.42919,0.05293,0.03589,0.37959,0.3998,0.06916,0.06584,0.72184,0.52218,0.65154,0.12435,0.50622,0.75423,0.41745,0.34949,0.63177,0.22159,0.20774,0.64837,0.28063,0.80433,0.47393,0.59037,0.38166,0.11364,0.43497,0.66154,0.20031,0.28218,0.64675,0.2007,0.13238,0.39204,0.76898,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
111.0,112.0,5,0.55189,0.28621,0.00289,0.00923,0.59986,0.60912,0.38347,0.0031,0.01233,0.00533,0.35406,0.44388,0.001,0.01477,0.39187,0.37453,0.0017,0.0202,0.93791,0.24733,0.69576,0.04765,0.70106,0.91343,0.03103,0.3571,0.97171,0.21671,0.05092,0.32647,0.23304,0.05712,0.10979,0.65098,0.10105,0.04547,0.50666,0.6994,0.04124,0.23937,0.80006,0.15303,0.2574,0.19939,0.65431,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
112.0,113.0,5,0.55135,0.29391,0.0073,0.0163,0.59926,0.60006,0.38393,0.00774,0.02112,0.01349,0.35406,0.4427,0.001,0.02749,0.39219,0.37556,0.00301,0.03609,0.65366,0.57586,0.73617,0.26432,0.448,0.73134,0.45743,0.31905,0.54939,0.31822,0.49202,0.67545,0.43857,0.90481,0.64665,0.59298,0.58469,0.22607,0.5722,0.66662,0.41921,0.54624,0.73223,0.49473,0.02252,0.01828,0.92224,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
113.0,114.0,5,0.55109,0.30091,0.01404,0.0071,0.59914,0.59197,0.38512,0.0176,0.00955,0.01339,0.35463,0.44511,0.01129,0.02683,0.39361,0.37071,0.01067,0.03977,0.41358,0.76117,0.85172,0.04523,0.25179,0.38209,0.07092,0.14841,0.70667,0.13374,0.12134,0.57973,0.78365,0.15406,0.3041,0.79518,0.18206,0.07421,0.75957,0.82484,0.1192,0.35067,0.85517,0.27697,0.72586,0.29214,0.25458,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]"
114.0,115.0,5,0.51934,0.28649,0.12172,0.07687,0.55839,0.6051,0.36968,0.14944,0.09373,0.11993,0.34702,0.41628,0.08986,0.07786,0.3736,0.42844,0.09657,0.09984,0.16132,0.52414,0.39304,0.51163,0.72804,0.11642,0.41455,0.22131,0.46409,0.41827,0.78587,0.41204,0.47859,0.55213,0.44735,0.62381,0.35043,0.31398,0.41251,0.32195,0.51631,0.39483,0.43268,0.32614,0.45825,0.45991,0.69718,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0]"
115.0,116.0,5,0.52223,0.28956,0.02352,0.01335,0.56395,0.60684,0.39056,0.03004,0.01699,0.03532,0.58668,0.33123,0.06449,0.14296,0.63906,0.52077,0.06231,0.19755,0.45873,0.71013,0.57007,0.36996,0.46429,0.41244,0.48243,0.30943,0.55646,0.30992,0.36125,0.50958,0.69116,0.40026,0.44362,0.72413,0.34604,0.22004,0.52914,0.69318,0.51195,0.30111,0.40795,0.22177,0.27848,0.80373,0.28308,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116.0,117.0,5,0.52578,0.29958,0.01015,0.00304,0.56948,0.59689,0.40009,0.0117,0.00418,0.0102,0.63036,0.25576,0.0308,0.001,0.69564,0.61618,0.03602,0.00256,0.89045,0.58035,0.80374,0.0833,0.615,0.85522,0.07844,0.3591,0.92344,0.21915,0.09546,0.28233,0.59651,0.19325,0.27255,0.71629,0.14497,0.12833,0.68176,0.79884,0.14147,0.34346,0.8262,0.26894,0.09946,0.46455,0.41031,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
117.0,118.0,5,0.5264,0.29859,0.00663,0.00392,0.57042,0.59839,0.40143,0.00782,0.00497,0.00616,0.63435,0.25576,0.02484,0.001,0.70142,0.61509,0.02727,0.00187,0.86484,0.62088,0.80377,0.01806,0.56856,0.83781,0.01653,0.31784,0.94965,0.16888,0.03242,0.33287,0.6149,0.04233,0.23476,0.82444,0.10056,0.02906,0.68181,0.81014,0.02205,0.27452,0.87777,0.19217,0.31379,0.37558,0.48432,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
118.0,119.0,5,0.52614,0.29954,0.00382,0.00258,0.57009,0.59722,0.40138,0.00437,0.00328,0.00439,0.63354,0.25576,0.02304,0.001,0.70051,0.61513,0.02554,0.00157,0.86652,0.63002,0.79921,0.00642,0.57159,0.8403,0.00362,0.31304,0.95631,0.16303,0.01575,0.34894,0.62193,0.01211,0.22937,0.85005,0.09421,0.00476,0.67442,0.80336,0.00751,0.26551,0.88908,0.18213,0.39271,0.58929,0.4071,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
119.0,120.0,5,0.52828,0.29923,0.02115,0.00959,0.57231,0.59669,0.39729,0.02273,0.01376,0.05368,0.62435,0.25127,0.03594,0.03202,0.68606,0.62463,0.0487,0.04845,0.94764,0.64793,0.76983,0.13615,0.71872,0.9398,0.12053,0.38754,0.93967,0.2538,0.18166,0.38045,0.63761,0.17309,0.30452,0.78108,0.18255,0.10281,0.62677,0.79828,0.11994,0.2975,0.77533,0.21776,0.66302,0.62999,0.61873,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
120.0,121.0,5,0.52632,0.31449,0.03163,0.02363,0.56931,0.57722,0.39276,0.03834,0.03252,0.02341,0.61063,0.24801,0.03306,0.03644,0.66641,0.63272,0.0327,0.05366,0.82961,0.70647,0.73708,0.23135,0.50466,0.81741,0.19773,0.3611,0.85312,0.22159,0.34406,0.51809,0.74362,0.43874,0.41829,0.67606,0.31627,0.1599,0.57368,0.74912,0.21592,0.30832,0.70609,0.2298,0.42263,0.48419,0.33203,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
121.0,122.0,5,0.51895,0.32217,0.00741,0.00766,0.56011,0.56802,0.3933,0.0089,0.01073,0.01375,0.59966,0.24472,0.001,0.0095,0.65537,0.63682,0.00429,0.01407,0.81618,0.60159,0.85975,0.04007,0.48032,0.78657,0.04061,0.31584,0.90971,0.16644,0.08297,0.29892,0.60408,0.11462,0.27006,0.7701,0.14204,0.04568,0.77259,0.86156,0.07682,0.32183,0.84528,0.24485,0.4638,0.69312,0.35441,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122.0,123.0,5,0.52044,0.32314,0.01867,0.00745,0.56195,0.56679,0.39302,0.02191,0.01013,0.01134,0.59966,0.24507,0.001,0.00722,0.65505,0.63657,0.00367,0.00973,0.81188,0.61948,0.86621,0.01,0.47252,0.78408,0.00904,0.29261,0.92927,0.13814,0.01742,0.33041,0.61273,0.01371,0.22646,0.84325,0.0908,0.01497,0.78306,0.86891,0.01366,0.29435,0.92087,0.21425,0.71204,0.53387,0.65046,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
123.0,124.0,5,0.52315,0.32021,0.00641,0.00392,0.56554,0.57064,0.39462,0.00737,0.00499,0.00765,0.59966,0.24337,0.001,0.01442,0.65686,0.63764,0.00272,0.02024,0.79278,0.60944,0.87657,0.03008,0.43787,0.77463,0.04944,0.2894,0.87601,0.13423,0.04836,0.31273,0.61706,0.07945,0.2331,0.77219,0.09861,0.02785,0.79986,0.87908,0.03133,0.30786,0.91946,0.2293,0.6998,0.6255,0.40483,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]"
124.0,125.0,5,0.5278,0.30387,0.02686,0.04074,0.57112,0.58996,0.39227,0.03351,0.05528,0.04673,0.61856,0.25576,0.07543,0.02562,0.67399,0.62258,0.08394,0.03174,0.84255,0.82124,0.32234,0.19536,0.52813,0.80348,0.12196,0.35309,0.86769,0.21183,0.22859,0.68544,0.79609,0.21908,0.3805,0.85788,0.27186,0.16714,0.32636,0.26601,0.36835,0.26776,0.43126,0.18464,0.75666,0.34047,0.31426,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]"
125.0,126.0,5,0.52955,0.3054,0.01493,0.01213,0.57421,0.58965,0.39956,0.01829,0.01671,0.00735,0.63036,0.23916,0.04465,0.01739,0.695,0.63957,0.04816,0.02522,0.8426,0.60444,0.77025,0.09757,0.52822,0.81542,0.15962,0.37713,0.87975,0.24111,0.16671,0.31547,0.58461,0.18948,0.30909,0.72622,0.18792,0.13306,0.62746,0.81184,0.223,0.32904,0.73223,0.25288,0.74938,0.20427,0.16375,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
126.0,127.0,5,0.52773,0.3082,0.00385,0.00228,0.57194,0.58631,0.39996,0.00438,0.00298,0.00432,0.6342,0.24285,0.02457,0.01553,0.69952,0.63415,0.02695,0.0224,0.8147,0.48844,0.90852,0.04117,0.47763,0.79901,0.07007,0.31424,0.88308,0.16449,0.05291,0.11266,0.48617,0.07041,0.19283,0.72256,0.05127,0.02953,0.85166,0.90564,0.04883,0.34752,0.93288,0.27345,0.87008,0.23284,0.45562,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
